Name;SMILES
C1(=[C]C(=[C][C]=N1)[C]N[C]1[C][C][C]([C][C]1)O)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
C1(=[C]C(=[C][C]=N1)[C]N[C]1[C][C][C]([C][C]1)O)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
C1(=[C]C(=[C][C]=N1)[C]N[C]1[C][C][C]([C][C]1)O)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
C1(=[C]C(=[C][C]=N1)[C]N[C]1[C][C][C]([C][C]1)O)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
C1(=[C]C(=[C][C]=N1)[C]N[C]1[C][C][C]([C][C]1)O)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	="
7260;"C([C])([C])(C1=[C][C]=C(C(=[C]1)C1=[C][C]=C([C]=[C]1)F)O[C])[C]NC1=N[C]=C(N=[C]1)C(=O)N	=
C([C])([C])(C1=[C][C]=C(C(=[C]1)C1=[C][C]=C(F)[C]=[C]1)O[C])[C]NC1=N[C]=C(N=[C]1)C(=O)N	=
C([C])([C])(C1=[C]C(=C([C]=[C]1)O[C])C1=[C][C]=C(F)[C]=[C]1)[C]NC1=[C]N=C([C]=N1)C(=O)N	=
C([C])([C])(C1=[C]C(=C([C]=[C]1)O[C])C1=[C][C]=C(F)[C]=[C]1)[C]NC1=[C]N=C([C]=N1)C(=O)N	=
C([C])([C])(C1=[C]C(=C([C]=[C]1)O[C])C1=[C][C]=C(F)[C]=[C]1)[C]NC1=N[C]=C(N=[C]1)C(=O)N	=
C([C])([C])(C1=[C]C(=C([C]=[C]1)O[C])C1=[C][C]=C(F)[C]=[C]1)[C]NC1=[C]N=C([C]=N1)C(=O)N	=
C([C])([C])(C1=[C]C(=C([C]=[C]1)O[C])C1=[C][C]=C([C]=[C]1)F)[C]NC1=N[C]=C(N=[C]1)C(=O)N	=
C([C])([C])(C1=[C][C]=C(C(=[C]1)C1=[C][C]=C([C]=[C]1)F)O[C])[C]NC1=[C]N=C([C]=N1)C(=O)N	=
C([C])([C])(C1=[C]C(=C([C]=[C]1)O[C])C1=[C][C]=C(F)[C]=[C]1)[C]NC1=N[C]=C(N=[C]1)C(=O)N	="
7024;"C(F)(F)(C1=C([C]=[C]C(=[C]1)N[C]1[C][C]([C]1)O)F)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=C1F)N[C]1[C][C]([C]1)O)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=C1F)N[C]1[C][C]([C]1)O)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=C([C]=[C]C(=[C]1)N[C]1[C][C]([C]1)O)F)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=C1F)N[C]1[C][C]([C]1)O)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=C([C]=[C]C(=[C]1)N[C]1[C][C]([C]1)O)F)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=C1F)N[C]1[C][C]([C]1)O)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=C1F)N[C]1[C][C]([C]1)O)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=C1F)N[C]1[C][C]([C]1)O)[C]NC1=[C][C]=C([C]=N1)C(=O)N	="
1716;"[C]([C])(C1=NC(=N[C]=[C]1)N1[C][C]([C])O[C]([C]1)[C])[C]NC1=[C][C]=C(C(=[C]1)F)C(=O)N	=
[C]([C])(C1=NC(=N[C]=[C]1)N1[C][C]([C])O[C]([C]1)[C])[C]NC1=[C]C(=C([C]=[C]1)C(=O)N)F	=
[C]([C])(C1=NC(=N[C]=[C]1)N1[C][C]([C])O[C]([C]1)[C])[C]NC1=[C][C]=C(C(=[C]1)F)C(=O)N	=
[C]([C])(C1=NC(=N[C]=[C]1)N1[C][C]([C])O[C]([C]1)[C])[C]NC1=[C][C]=C(C(=[C]1)F)C(=O)N	=
[C]([C])(C1=NC(=N[C]=[C]1)N1[C][C]([C])O[C]([C]1)[C])[C]NC1=[C][C]=C(C(=[C]1)F)C(=O)N	=
[C]([C])(C1=NC(=N[C]=[C]1)N1[C][C]([C])O[C]([C]1)[C])[C]NC1=[C][C]=C(C(=[C]1)F)C(=O)N	=
[C]([C])(C1=NC(=N[C]=[C]1)N1[C][C]([C])O[C]([C]1)[C])[C]NC1=[C][C]=C(C(=[C]1)F)C(=O)N	=
[C]([C])(C1=NC(=N[C]=[C]1)N1[C][C]([C])O[C]([C]1)[C])[C]NC1=[C][C]=C(C(=[C]1)F)C(=O)N	=
[C]([C])(C1=NC(=N[C]=[C]1)N1[C][C]([C])O[C]([C]1)[C])[C]NC1=[C][C]=C(C(=[C]1)F)C(=O)N	="
8776;"C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)[C]1[C][C]O[C][C]1)NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)[C]1[C][C]O[C][C]1)NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)[C]1[C][C]O[C][C]1)NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)[C]1[C][C]O[C][C]1)NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)[C]1[C][C]O[C][C]1)NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)[C]1[C][C]O[C][C]1)NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)[C]1[C][C]O[C][C]1)NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)[C]1[C][C]O[C][C]1)NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)[C]1[C][C]O[C][C]1)NC1=[C][C]=C([C]=[C]1)C(=O)N	="
5782;"[C](C(F)(F)C1=[C][C]=[C]C(=[C]1)O[C]1[C]O[C]1)OC1=[C]C(=C([C]=[C]1)C(=O)N)[C]	=
[C](C(F)(F)C1=[C][C]=[C]C(=[C]1)O[C]1[C]O[C]1)OC1=[C]C(=C([C]=[C]1)C(=O)N)[C]	=
[C](C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C]O[C]1)OC1=[C]C(=C([C]=[C]1)C(=O)N)[C]	=
[C](C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C]O[C]1)OC1=[C]C(=C([C]=[C]1)C(=O)N)[C]	=
[C](C(F)(F)C1=[C][C]=[C]C(=[C]1)O[C]1[C]O[C]1)OC1=[C]C(=C([C]=[C]1)C(=O)N)[C]	=
[C](C(F)(F)C1=[C][C]=[C]C(=[C]1)O[C]1[C]O[C]1)OC1=[C]C(=C([C]=[C]1)C(=O)N)[C]	=
[C](C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C]O[C]1)OC1=[C][C]=C(C(=[C]1)[C])C(=O)N	=
[C](C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C]O[C]1)OC1=[C][C]=C(C(=[C]1)[C])C(=O)N	=
[C](C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C]O[C]1)OC1=[C]C(=C([C]=[C]1)C(=O)N)[C]	="
6840;"C1(=[C]C(=[C]C(=[C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)F)[C]N[C]([C])C1=[C][C]=[C]C(=[C]1)Cl	=
C1(=[C]C(=[C]C(=[C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)F)[C]N[C]([C])C1=[C][C]=[C]C(=[C]1)Cl	=
C1(=[C]C(=[C]C(=[C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)F)[C]N[C]([C])C1=[C][C]=[C]C(=[C]1)Cl	=
C1(=[C]C(=[C]C(=[C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)F)[C]N[C]([C])C1=[C][C]=[C]C(=[C]1)Cl	=
C1(=[C]C(=[C]C(=[C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)F)[C]N[C]([C])C1=[C][C]=[C]C(=[C]1)Cl	=
C1(=[C]C(=[C]C(=[C]1)F)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]N[C]([C])C1=[C][C]=[C]C(=[C]1)Cl	=
C1(=[C]C(=[C]C(=[C]1)F)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]N[C]([C])C1=[C][C]=[C]C(=[C]1)Cl	=
C1(=[C]C(=[C]C(=[C]1)F)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]N[C]([C])C1=[C]C(=[C][C]=[C]1)Cl	=
C1(=[C]C(=[C]C(=[C]1)F)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]N[C]([C])C1=[C]C(=[C][C]=[C]1)Cl	="
1216;"C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)C1=[C]N=[C]C(=[C]1)O)NC1=N[C]=C(N=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=[C]N=[C]C(=[C]1)O)NC1=N[C]=C(N=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)C1=[C]C(=[C]N=[C]1)O)NC1=N[C]=C(N=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)C1=[C]N=[C]C(=[C]1)O)NC1=N[C]=C(N=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)O)NC1=[C]N=C([C]=N1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)O)NC1=[C]N=C([C]=N1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)O)NC1=N[C]=C(N=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)O)NC1=[C]N=C([C]=N1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=[C]N=[C]C(=[C]1)O)NC1=[C]N=C([C]=N1)C(=O)N	="
2566;"C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]N=[C]C(=[C]1)C1=[C][C]=C([C]=[C]1)O[C]	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]N=[C]C(=[C]1)C1=[C][C]=C([C]=[C]1)O[C]	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C]N=[C]1)C1=[C][C]=C([C]=[C]1)O[C]	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C]N=[C]1)C1=[C][C]=C([C]=[C]1)O[C]	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C]N=[C]1)C1=[C][C]=C([C]=[C]1)O[C]	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]N=[C]C(=[C]1)C1=[C][C]=C([C]=[C]1)O[C]	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]N=[C]C(=[C]1)C1=[C][C]=C([C]=[C]1)O[C]	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C]N=[C]1)C1=[C][C]=C([C]=[C]1)O[C]	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C]N=[C]1)C1=[C][C]=C([C]=[C]1)O[C]	="
4902;"C1(=[C]C(=[C]C(=[C]1)[C][C]NC1=[C][C]=C([C]=[C]1)C(=O)N)C(F)(F)F)N1[C][C][C@@]([C])([C]([C]1)F)O	=
C1(=[C]C(=[C]C(=[C]1)[C][C]NC1=[C][C]=C([C]=[C]1)C(=O)N)C(F)(F)F)N1[C][C][C@@]([C])([C]([C]1)F)O	=
C1(=[C]C(=[C]C(=[C]1)C(F)(F)F)[C][C]NC1=[C][C]=C([C]=[C]1)C(=O)N)N1[C][C][C@@]([C])([C]([C]1)F)O	=
C1(=[C]C(=[C]C(=[C]1)C(F)(F)F)[C][C]NC1=[C][C]=C([C]=[C]1)C(=O)N)N1[C][C][C@@]([C])([C]([C]1)F)O	=
C1(=[C]C(=[C]C(=[C]1)[C][C]NC1=[C][C]=C([C]=[C]1)C(=O)N)C(F)(F)F)N1[C][C][C@@]([C])([C]([C]1)F)O	=
C1(=[C]C(=[C]C(=[C]1)[C][C]NC1=[C][C]=C([C]=[C]1)C(=O)N)C(F)(F)F)N1[C][C][C@@]([C])([C]([C]1)F)O	=
C1(=[C]C(=[C]C(=[C]1)C(F)(F)F)[C][C]NC1=[C][C]=C([C]=[C]1)C(=O)N)N1[C][C][C@@]([C])([C]([C]1)F)O	=
C1(=[C]C(=[C]C(=[C]1)[C][C]NC1=[C][C]=C([C]=[C]1)C(=O)N)C(F)(F)F)N1[C][C][C@@]([C])([C]([C]1)F)O	=
C1(=[C]C(=[C]C(=[C]1)C(F)(F)F)[C][C]NC1=[C][C]=C([C]=[C]1)C(=O)N)N1[C][C][C@@]([C])([C]([C]1)F)O	="
1334;"[C]([C]1[C][C]N(C2=N[C]=[C][C]=N2)[C][C]1)OC1=[C][C]=C([C]=[C]1)C(=O)N	=
[C]([C]1[C][C]N(C2=N[C]=[C][C]=N2)[C][C]1)OC1=[C][C]=C([C]=[C]1)C(=O)N	=
[C]([C]1[C][C]N(C2=N[C]=[C][C]=N2)[C][C]1)OC1=[C][C]=C([C]=[C]1)C(=O)N	=
[C]([C]1[C][C]N(C2=N[C]=[C][C]=N2)[C][C]1)OC1=[C][C]=C([C]=[C]1)C(=O)N	=
[C]([C]1[C][C]N(C2=N[C]=[C][C]=N2)[C][C]1)OC1=[C][C]=C([C]=[C]1)C(=O)N	=
[C]([C]1[C][C]N(C2=N[C]=[C][C]=N2)[C][C]1)OC1=[C][C]=C([C]=[C]1)C(=O)N	=
[C]([C]1[C][C]N(C2=N[C]=[C][C]=N2)[C][C]1)OC1=[C][C]=C([C]=[C]1)C(=O)N	="
7336;"C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=[C]N=[C]C(=[C]1)C(F)(F)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)C(F)(F)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=[C]N=[C]C(=[C]1)C(F)(F)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)C(F)(F)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=[C]C(=[C]N=[C]1)C(F)(F)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)C(F)(F)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]N=[C]C(=[C]1)C(F)(F)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)C(F)(F)F	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)C(F)(F)F	="
7822;"C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=N[C]=[C][C]=N1	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C][C]=N1	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C][C]=N1	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C][C]=N1	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C][C]=N1	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C][C]=N1	="
988;"[C]1([C][C][C]([C][C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]N[C]([C])C1=[C][C]=[C][C]=N1	=
[C]1([C][C][C]([C][C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]N[C]([C])C1=[C][C]=[C][C]=N1	=
[C]1([C][C][C]([C][C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]N[C]([C])C1=[C][C]=[C][C]=N1	=
[C]1([C][C][C]([C][C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]N[C]([C])C1=N[C]=[C][C]=[C]1	=
[C]1([C][C][C]([C][C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]N[C]([C])C1=[C][C]=[C][C]=N1	=
[C]1([C][C][C]([C][C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]N[C]([C])C1=[C][C]=[C][C]=N1	=
[C]1([C][C][C]([C][C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]N[C]([C])C1=N[C]=[C][C]=[C]1	=
[C]1([C][C][C]([C][C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]N[C]([C])C1=N[C]=[C][C]=[C]1	=
[C]1([C][C][C]([C][C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]N[C]([C])C1=N[C]=[C][C]=[C]1	="
4684;"C(F)(F)(C1=[C][C]=C(Cl)C(=[C]1)[C]C1=[C]N[C]=[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=C(Cl)C(=[C]1)[C]C1=[C]N[C]=[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=C(Cl)C(=[C]1)[C]C1=[C]N[C]=[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=C([C]=[C]1)Cl)[C]C1=[C]N[C]=[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=C(Cl)C(=[C]1)[C]C1=[C]N[C]=[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=C([C]=[C]1)Cl)[C]C1=[C]N[C]=[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C][C]=C(Cl)C(=[C]1)[C]C1=[C]N[C]=[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=C([C]=[C]1)Cl)[C]C1=[C]N[C]=[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=C([C]=[C]1)Cl)[C]C1=[C]N[C]=[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	="
3008;"[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C]N=[C]1)C1=[C]C(=[C][C]=[C]1)F	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]N=[C]C(=[C]1)C1=[C]C(=[C][C]=[C]1)F	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C]N=[C]1)C1=[C][C]=[C]C(=[C]1)F	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C]N=[C]1)C1=[C][C]=[C]C(=[C]1)F	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C]N=[C]1)C1=[C][C]=[C]C(=[C]1)F	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C]N=[C]1)C1=[C][C]=[C]C(=[C]1)F	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]N=[C]C(=[C]1)C1=[C][C]=[C]C(=[C]1)F	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C]N=[C]1)C1=[C][C]=[C]C(=[C]1)F	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C]N=[C]1)C1=[C]C(=[C][C]=[C]1)F	="
4276;"C1([C][C]1)(C1=[C]C(=N[C]=[C]1)C1=[C]C(=[C][C]=[C]1)F)NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C]C(=[C]1)F)NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C][C]=NC(=[C]1)C1=[C]C(=[C][C]=[C]1)F)NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C]C(=[C]1)F)NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C][C]=NC(=[C]1)C1=[C]C(=[C][C]=[C]1)F)NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=N[C]=[C]1)C1=[C]C(=[C][C]=[C]1)F)NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=N[C]=[C]1)C1=[C]C(=[C][C]=[C]1)F)NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C]C(=[C]1)F)NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=N[C]=[C]1)C1=[C]C(=[C][C]=[C]1)F)NC1=[C][C]=C([C]=[C]1)C(=O)N	="
7246;"C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=[C]C(=[C]N=[C]1)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)F	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=[C]C(=[C]N=[C]1)F	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=[C]C(=[C]N=[C]1)F	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)F	="
6520;"[C](C(F)(F)C1=[C][C]=[C]C(=[C]1)O[C]1[C]N[C]1)NC1=[C][C]=C([C]=[C]1)C(=O)NO	=
[C](C(F)(F)C1=[C][C]=[C]C(=[C]1)O[C]1[C]N[C]1)NC1=[C][C]=C([C]=[C]1)C(=O)NO	=
[C](C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C]N[C]1)NC1=[C][C]=C([C]=[C]1)C(=O)NO	=
[C](C(F)(F)C1=[C][C]=[C]C(=[C]1)O[C]1[C]N[C]1)NC1=[C][C]=C([C]=[C]1)C(=O)NO	=
[C](C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C]N[C]1)NC1=[C][C]=C([C]=[C]1)C(=O)NO	=
[C](C(F)(F)C1=[C][C]=[C]C(=[C]1)O[C]1[C]N[C]1)NC1=[C][C]=C([C]=[C]1)C(=O)NO	=
[C](C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C]N[C]1)NC1=[C][C]=C([C]=[C]1)C(=O)NO	=
[C](C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C]N[C]1)NC1=[C][C]=C([C]=[C]1)C(=O)NO	=
[C](C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C]N[C]1)NC1=[C][C]=C([C]=[C]1)C(=O)NO	="
7042;"C(F)(F)(C1=[C][C]=C(F)C(=[C]1)O[C]1[C]C(F)(F)[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=C([C]=[C]1)F)O[C]1[C]C(F)(F)[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=C(F)C(=[C]1)O[C]1[C]C(F)(F)[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C][C]=C(F)C(=[C]1)O[C]1[C]C(F)(F)[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=C([C]=[C]1)F)O[C]1[C]C(F)(F)[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C][C]=C(F)C(=[C]1)O[C]1[C]C(F)(F)[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=C([C]=[C]1)F)O[C]1[C]C(F)(F)[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=C([C]=[C]1)F)O[C]1[C]C(F)(F)[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=C([C]=[C]1)F)O[C]1[C]C(F)(F)[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	="
4528;"C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C][C]=C([C]=[C]1)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=[C][C]=C([C]=[C]1)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C][C]=C(F)[C]=[C]1	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C][C]=C(F)[C]=[C]1	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C][C]=C(F)[C]=[C]1	=
